,mass,abundance
73180,179.9474648,0.0001201
73181,180.9479958,0.9998799
73182,181.9501519,0.0
73183,182.9513726,0.0
73184,183.954008,0.0
73185,184.955559,0.0
73186,185.958551,0.0
73187,186.960386,0.0
73188,187.963916,0.0
73189,188.96583,0.0
73190,189.96939,0.0
73191,190.97156,0.0
73192,191.97514,0.0
74157,156.97884,0.0
74158,157.97456,0.0
74159,158.97264,0.0
74160,159.96846,0.0
74161,160.9672,0.0
74162,161.963499,0.0
74163,162.962524,0.0
74164,163.958961,0.0
74165,164.958281,0.0
74166,165.955031,0.0
74167,166.954805,0.0
74168,167.951806,0.0
74169,168.951779,0.0
74170,169.949232,0.0
74171,170.949451,0.0
74172,171.947292,0.0
74173,172.947689,0.0
74174,173.946079,0.0
74175,174.946717,0.0
74176,175.945634,0.0
74177,176.946643,0.0
74178,177.945883,0.0
74179,178.947077,0.0
74180,179.9467108,0.0012
74181,180.9481978,0.0
74182,181.94820394,0.265
74183,182.95022275,0.1431
74184,183.95093092,0.3064
74185,184.95341897,0.0
74186,185.9543628,0.2843
74187,186.9571588,0.0
74188,187.9584862,0.0
74189,188.961763,0.0
74190,189.963091,0.0
74191,190.966531,0.0
74192,191.96817,0.0
74193,192.97178,0.0
74194,193.97367,0.0
75159,158.98418,0.0
75160,159.98182,0.0
75161,160.97757,0.0
75162,161.97584,0.0
75163,162.97208,0.0
75164,163.970453,0.0
75165,164.967103,0.0
75166,165.965761,0.0
75167,166.962595,0.0
75168,167.961573,0.0
75169,168.958766,0.0
75170,169.95822,0.0
75171,170.955716,0.0
75172,171.95542,0.0
75173,172.953243,0.0
75174,173.953115,0.0
75175,174.951381,0.0
75176,175.951623,0.0
75177,176.950328,0.0
75178,177.950989,0.0
75179,178.949989,0.0
75180,179.950792,0.0
75181,180.950058,0.0
75182,181.95121,0.0
75183,182.9508196,0.0
75184,183.9525228,0.0
75185,184.9529545,0.374
75186,185.9549856,0.0
75187,186.9557501,0.626
75188,187.9581115,0.0
75189,188.959226,0.0
75190,189.961744,0.0
75191,190.963122,0.0
75192,191.966088,0.0
75193,192.967541,0.0
75194,193.97076,0.0
75195,194.97254,0.0
75196,195.9758,0.0
75197,196.97799,0.0
75198,197.9816,0.0
76161,160.98903,0.0
76162,161.98443,0.0
76163,162.98241,0.0
76164,163.97802,0.0
76165,164.9766,0.0
76166,165.972692,0.0
76167,166.971549,0.0
76168,167.967808,0.0
76169,168.967018,0.0
76170,169.963578,0.0
76171,170.963174,0.0
76172,171.960017,0.0
76173,172.959808,0.0
76174,173.957064,0.0
76175,174.956945,0.0
76176,175.954806,0.0
76177,176.954966,0.0
76178,177.953254,0.0
76179,178.953817,0.0
76180,179.952375,0.0
76181,180.953247,0.0
76182,181.95211,0.0
76183,182.953125,0.0
76184,183.9524885,0.0002
76185,184.9540417,0.0
76186,185.953835,0.0159
76187,186.9557474,0.0196
76188,187.9558352,0.1324
76189,188.9581442,0.1615
76190,189.9584437,0.2626
76191,190.9609264,0.0
76192,191.961477,0.4078
76193,192.9641479,0.0
76194,193.9651772,0.0
76195,194.968318,0.0
76196,195.969641,0.0
76197,196.97283,0.0
76198,197.97441,0.0
76199,198.97801,0.0
76200,199.97984,0.0
76201,200.98364,0.0
76202,201.98595,0.0
77164,163.99191,0.0
77165,164.9875,0.0
77166,165.98566,0.0
77167,166.981666,0.0
77168,167.979907,0.0
77169,168.976298,0.0
77170,169.974922,0.0
77171,170.97164,0.0
77172,171.970607,0.0
77173,172.967506,0.0
77174,173.966861,0.0
77175,174.96415,0.0
77176,175.96365,0.0
77177,176.961301,0.0
77178,177.961082,0.0
77179,178.95912,0.0
77180,179.959229,0.0
77181,180.957625,0.0
77182,181.958076,0.0
77183,182.95684,0.0
77184,183.957476,0.0
77185,184.956698,0.0
77186,185.957944,0.0
77187,186.957542,0.0
77188,187.958828,0.0
77189,188.958715,0.0
77190,189.9605412,0.0
77191,190.9605893,0.373
77192,191.9626002,0.0
77193,192.9629216,0.627
77194,193.9650735,0.0
77195,194.9659747,0.0
77196,195.968397,0.0
77197,196.969655,0.0
77198,197.97228,0.0
77199,198.973805,0.0
77200,199.9768,0.0
77201,200.97864,0.0
77202,201.98199,0.0
77203,202.98423,0.0
77204,203.9896,0.0
78166,165.99486,0.0
78167,166.99269,0.0
78168,167.98813,0.0
78169,168.98657,0.0
78170,169.982496,0.0
78171,170.981245,0.0
78172,171.977351,0.0
78173,172.976443,0.0
78174,173.97282,0.0
78175,174.97241,0.0
78176,175.968938,0.0
78177,176.96847,0.0
78178,177.96565,0.0
78179,178.965359,0.0
78180,179.963032,0.0
78181,180.963098,0.0
78182,181.961172,0.0
78183,182.961597,0.0
78184,183.959915,0.0
78185,184.960614,0.0
78186,185.959351,0.0
78187,186.960617,0.0
78188,187.9593889,0.0
78189,188.960831,0.0
78190,189.9599297,0.00012
78191,190.9616729,0.0
78192,191.9610387,0.00782
78193,192.9629824,0.0
78194,193.9626809,0.3286
78195,194.9647917,0.3378
78196,195.96495209,0.2521
78197,196.96734069,0.0
78198,197.9678949,0.07356
78199,198.9705952,0.0
78200,199.971443,0.0
78201,200.974513,0.0
78202,201.975639,0.0
78203,202.97893,0.0
78204,203.98076,0.0
78205,204.98608,0.0
78206,205.98966,0.0
79169,168.99808,0.0
79170,169.99597,0.0
79171,170.991876,0.0
79172,171.989942,0.0
79173,172.986241,0.0
79174,173.984717,0.0
79175,174.981304,0.0
79176,175.98025,0.0
79177,176.97687,0.0
79178,177.976032,0.0
79179,178.973174,0.0
79180,179.972523,0.0
79181,180.970079,0.0
79182,181.969618,0.0
79183,182.967591,0.0
79184,183.967452,0.0
79185,184.96579,0.0
79186,185.965953,0.0
79187,186.964543,0.0
79188,187.965349,0.0
79189,188.963948,0.0
79190,189.964698,0.0
79191,190.963702,0.0
79192,191.964814,0.0
79193,192.9641373,0.0
79194,193.9654178,0.0
79195,194.9650352,0.0
79196,195.9665699,0.0
79197,196.96656879,1.0
79198,197.96824242,0.0
79199,198.96876528,0.0
79200,199.970756,0.0
79201,200.9716575,0.0
79202,201.973856,0.0
79203,202.9751544,0.0
79204,203.97783,0.0
79205,204.97985,0.0
79206,205.98474,0.0
79207,206.9884,0.0
79208,207.99345,0.0
79209,208.99735,0.0
79210,210.0025,0.0
80171,171.00353,0.0
80172,171.99881,0.0
80173,172.99709,0.0
80174,173.992865,0.0
80175,174.991441,0.0
80176,175.987361,0.0
80177,176.986277,0.0
80178,177.982484,0.0
80179,178.981831,0.0
80180,179.97826,0.0
80181,180.977819,0.0
80182,181.974689,0.0
80183,182.9744448,0.0
80184,183.971714,0.0
80185,184.971899,0.0
80186,185.969362,0.0
80187,186.969814,0.0
80188,187.967567,0.0
80189,188.968195,0.0
80190,189.966323,0.0
80191,190.967157,0.0
80192,191.965635,0.0
80193,192.966653,0.0
80194,193.9654491,0.0
80195,194.966721,0.0
80196,195.9658326,0.0015
80197,196.9672128,0.0
80198,197.9667686,0.0997
80199,198.96828064,0.1687
80200,199.96832659,0.231
80201,200.97030284,0.1318
80202,201.9706434,0.2986
80203,202.9728728,0.0
80204,203.97349398,0.0687
80205,204.9760734,0.0
80206,205.977514,0.0
80207,206.9823,0.0
80208,207.985759,0.0
80209,208.99072,0.0
80210,209.99424,0.0
80211,210.99933,0.0
80212,212.00296,0.0
80213,213.00823,0.0
80214,214.012,0.0
80215,215.0174,0.0
80216,216.02132,0.0
81176,176.000624,0.0
81177,176.996431,0.0
81178,177.99485,0.0
81179,178.991111,0.0
81180,179.990057,0.0
81181,180.98626,0.0
81182,181.985713,0.0
81183,182.982193,0.0
81184,183.981886,0.0
81185,184.978789,0.0
81186,185.978651,0.0
81187,186.9759063,0.0
81188,187.976021,0.0
81189,188.973588,0.0
81190,189.973828,0.0
81191,190.9717842,0.0
81192,191.972225,0.0
81193,192.970502,0.0
81194,193.971081,0.0
81195,194.969774,0.0
81196,195.970481,0.0
81197,196.969576,0.0
81198,197.970483,0.0
81199,198.969877,0.0
81200,199.9709633,0.0
81201,200.970822,0.0
81202,201.972102,0.0
81203,202.9723446,0.2952
81204,203.9738639,0.0
81205,204.9744278,0.7048
81206,205.9761106,0.0
81207,206.9774197,0.0
81208,207.982019,0.0
81209,208.9853594,0.0
81210,209.990074,0.0
81211,210.993475,0.0
81212,211.99834,0.0
81213,213.001915,0.0
81214,214.00694,0.0
81215,215.01064,0.0
81216,216.0158,0.0
81217,217.01966,0.0
81218,218.02479,0.0
82178,178.003831,0.0
82179,179.002201,0.0
82180,179.997928,0.0
82181,180.996653,0.0
82182,181.992672,0.0
82183,182.991872,0.0
82184,183.988136,0.0
82185,184.98761,0.0
82186,185.984238,0.0
82187,186.9839109,0.0
82188,187.980875,0.0
82189,188.980807,0.0
82190,189.978082,0.0
82191,190.978276,0.0
82192,191.975775,0.0
82193,192.976173,0.0
82194,193.974012,0.0
82195,194.974543,0.0
82196,195.972774,0.0
82197,196.9734312,0.0
82198,197.972034,0.0
82199,198.972913,0.0
82200,199.971819,0.0
82201,200.972883,0.0
82202,201.972152,0.0
82203,202.9733911,0.0
82204,203.973044,0.014
82205,204.9744822,0.0
82206,205.9744657,0.241
82207,206.9758973,0.221
82208,207.9766525,0.524
82209,208.9810905,0.0
82210,209.9841889,0.0
82211,210.9887371,0.0
82212,211.9918977,0.0
82213,212.9965629,0.0
82214,213.9998059,0.0
82215,215.00474,0.0
82216,216.00803,0.0
82217,217.01314,0.0
82218,218.01659,0.0
82219,219.02177,0.0
82220,220.02541,0.0
83184,184.001275,0.0
83185,184.9976,0.0
83186,185.996644,0.0
83187,186.993147,0.0
83188,187.992287,0.0
83189,188.989195,0.0
83190,189.988622,0.0
83191,190.9857866,0.0
83192,191.985469,0.0
83193,192.98296,0.0
83194,193.982785,0.0
83195,194.9806488,0.0
83196,195.980667,0.0
83197,196.9788651,0.0
83198,197.979206,0.0
83199,198.977673,0.0
83200,199.978131,0.0
83201,200.97701,0.0
83202,201.977734,0.0
83203,202.976893,0.0
83204,203.9778361,0.0
83205,204.9773867,0.0
83206,205.9784993,0.0
83207,206.978471,0.0
83208,207.9797425,0.0
83209,208.9803991,1.0
83210,209.9841207,0.0
83211,210.9872697,0.0
83212,211.991286,0.0
83213,212.9943851,0.0
83214,213.998712,0.0
83215,215.00177,0.0
83216,216.006306,0.0
83217,217.009372,0.0
83218,218.014188,0.0
83219,219.01748,0.0
83220,220.02235,0.0
83221,221.02587,0.0
83222,222.03078,0.0
83223,223.0345,0.0
83224,224.03947,0.0
84186,186.004393,0.0
84187,187.003041,0.0
84188,187.999416,0.0
84189,188.998473,0.0
84190,189.995101,0.0
84191,190.9945585,0.0
84192,191.991336,0.0
84193,192.991026,0.0
84194,193.988186,0.0
84195,194.988126,0.0
84196,195.985526,0.0
84197,196.98566,0.0
84198,197.983389,0.0
84199,198.983667,0.0
84200,199.981799,0.0
84201,200.9822598,0.0
84202,201.980758,0.0
84203,202.9814161,0.0
84204,203.98031,0.0
84205,204.981203,0.0
84206,205.980474,0.0
84207,206.9815938,0.0
84208,207.9812461,0.0
84209,208.9824308,0.0
84210,209.9828741,0.0
84211,210.9866536,0.0
84212,211.9888684,0.0
84213,212.9928576,0.0
84214,213.9952017,0.0
84215,214.9994201,0.0
84216,216.0019152,0.0
84217,217.0063182,0.0
84218,218.0089735,0.0
84219,219.013614,0.0
84220,220.016386,0.0
84221,221.021228,0.0
84222,222.02414,0.0
84223,223.02907,0.0
84224,224.03211,0.0
84225,225.03707,0.0
84226,226.04031,0.0
84227,227.04539,0.0
85191,191.004148,0.0
85192,192.003152,0.0
85193,192.999927,0.0
85194,193.999236,0.0
85195,194.9962685,0.0
85196,195.9958,0.0
85197,196.993189,0.0
85198,197.992784,0.0
85199,198.9905277,0.0
85200,199.990351,0.0
85201,200.9884171,0.0
85202,201.98863,0.0
85203,202.986943,0.0
85204,203.987251,0.0
85205,204.986076,0.0
85206,205.986657,0.0
85207,206.9858,0.0
85208,207.9866133,0.0
85209,208.9861702,0.0
85210,209.9871479,0.0
85211,210.9874966,0.0
85212,211.9907377,0.0
85213,212.992937,0.0
85214,213.9963721,0.0
85215,214.9986528,0.0
85216,216.0024236,0.0
85217,217.0047192,0.0
85218,218.008695,0.0
85219,219.0111618,0.0
85220,220.015433,0.0
85221,221.018017,0.0
85222,222.022494,0.0
85223,223.025151,0.0
85224,224.029749,0.0
85225,225.03263,0.0
85226,226.03716,0.0
85227,227.04024,0.0
85228,228.04475,0.0
85229,229.04812,0.0
86193,193.009708,0.0
86194,194.006144,0.0
86195,195.005422,0.0
86196,196.002116,0.0
86197,197.001585,0.0
86198,197.998679,0.0
86199,198.99839,0.0
86200,199.99569,0.0
86201,200.995628,0.0
86202,201.993264,0.0
86203,202.993388,0.0
86204,203.99143,0.0
86205,204.991719,0.0
86206,205.990214,0.0
86207,206.9907303,0.0
86208,207.989635,0.0
86209,208.990415,0.0
86210,209.9896891,0.0
86211,210.9906011,0.0
86212,211.9907039,0.0
86213,212.9938831,0.0
86214,213.995363,0.0
86215,214.9987459,0.0
86216,216.0002719,0.0
86217,217.003928,0.0
86218,218.0056016,0.0
86219,219.0094804,0.0
86220,220.0113941,0.0
86221,221.0155371,0.0
86222,222.0175782,0.0
86223,223.0218893,0.0
86224,224.024096,0.0
86225,225.028486,0.0
86226,226.030861,0.0
86227,227.035304,0.0
86228,228.037835,0.0
86229,229.042257,0.0
86230,230.04514,0.0
86231,231.04987,0.0
87199,199.007259,0.0
87200,200.006586,0.0
87201,201.003867,0.0
87202,202.00332,0.0
87203,203.0009407,0.0
87204,204.000652,0.0
87205,204.9985939,0.0
87206,205.998666,0.0
87207,206.996946,0.0
87208,207.997138,0.0
87209,208.995955,0.0
87210,209.996422,0.0
87211,210.995556,0.0
87212,211.9962257,0.0
87213,212.996186,0.0
87214,213.9989713,0.0
87215,215.0003418,0.0
87216,216.0031899,0.0
87217,217.0046323,0.0
87218,218.0075787,0.0
87219,219.0092524,0.0
87220,220.0123277,0.0
87221,221.0142552,0.0
87222,222.017552,0.0
87223,223.019736,0.0
87224,224.023398,0.0
87225,225.025573,0.0
87226,226.029566,0.0
87227,227.031869,0.0
87228,228.035823,0.0
87229,229.038298,0.0
87230,230.042416,0.0
87231,231.045158,0.0
87232,232.04937,0.0
87233,233.05264,0.0
88201,201.01271,0.0
88202,202.00976,0.0
88203,203.009304,0.0
88204,204.006492,0.0
88205,205.006268,0.0
88206,206.003828,0.0
88207,207.003799,0.0
88208,208.001841,0.0
88209,209.00199,0.0
88210,210.000494,0.0
88211,211.0008932,0.0
88212,211.999787,0.0
88213,213.000384,0.0
88214,214.0000997,0.0
88215,215.0027204,0.0
88216,216.0035334,0.0
88217,217.0063207,0.0
88218,218.007141,0.0
88219,219.0100855,0.0
88220,220.0110259,0.0
88221,221.0139177,0.0
88222,222.0153748,0.0
88223,223.0185023,0.0
88224,224.020212,0.0
88225,225.0236119,0.0
88226,226.0254103,0.0
88227,227.0291783,0.0
88228,228.0310707,0.0
88229,229.034942,0.0
88230,230.037055,0.0
88231,231.041027,0.0
88232,232.0434753,0.0
88233,233.047582,0.0
88234,234.050342,0.0
88235,235.05497,0.0
89206,206.014452,0.0
89207,207.011966,0.0
89208,208.01155,0.0
89209,209.009495,0.0
89210,210.009436,0.0
89211,211.007732,0.0
89212,212.007813,0.0
89213,213.006609,0.0
89214,214.006918,0.0
89215,215.006475,0.0
89216,216.008743,0.0
89217,217.009344,0.0
89218,218.011642,0.0
89219,219.012421,0.0
89220,220.0147549,0.0
89221,221.015592,0.0
89222,222.0178442,0.0
89223,223.0191377,0.0
89224,224.0217232,0.0
89225,225.02323,0.0
89226,226.0260984,0.0
89227,227.0277523,0.0
89228,228.0310215,0.0
89229,229.032956,0.0
89230,230.036327,0.0
89231,231.038393,0.0
89232,232.042034,0.0
89233,233.044346,0.0
89234,234.048139,0.0
89235,235.05084,0.0
89236,236.054988,0.0
89237,237.05827,0.0
90208,208.0179,0.0
90209,209.017753,0.0
90210,210.015094,0.0
90211,211.014929,0.0
90212,212.012988,0.0
90213,213.013009,0.0
90214,214.0115,0.0
90215,215.0117248,0.0
90216,216.011056,0.0
90217,217.013117,0.0
90218,218.013276,0.0
90219,219.015537,0.0
90220,220.015748,0.0
90221,221.018184,0.0
90222,222.018469,0.0
90223,223.0208119,0.0
90224,224.021464,0.0
90225,225.0239514,0.0
90226,226.0249034,0.0
90227,227.0277042,0.0
90228,228.0287413,0.0
90229,229.0317627,0.0
90230,230.0331341,0.0
90231,231.0363046,0.0
90232,232.0380558,1.0
90233,233.0415823,0.0
90234,234.0436014,0.0
90235,235.047255,0.0
90236,236.049657,0.0
90237,237.053629,0.0
90238,238.0565,0.0
90239,239.06077,0.0
91212,212.023203,0.0
91213,213.021109,0.0
91214,214.020918,0.0
91215,215.019183,0.0
91216,216.019109,0.0
91217,217.018325,0.0
91218,218.020059,0.0
91219,219.019904,0.0
91220,220.021705,0.0
91221,221.021875,0.0
91222,222.023784,0.0
91223,223.023963,0.0
91224,224.0256176,0.0
91225,225.026131,0.0
91226,226.027948,0.0
91227,227.0288054,0.0
91228,228.0310517,0.0
91229,229.0320972,0.0
91230,230.034541,0.0
91231,231.0358842,1.0
91232,232.0385917,0.0
91233,233.0402472,0.0
91234,234.0433072,0.0
91235,235.045399,0.0
91236,236.048668,0.0
91237,237.051023,0.0
91238,238.054637,0.0
91239,239.05726,0.0
91240,240.06098,0.0
91241,241.06408,0.0
92217,217.02466,0.0
92218,218.023523,0.0
92219,219.024999,0.0
92220,220.02462,0.0
92221,221.02628,0.0
92222,222.026,0.0
92223,223.027739,0.0
92224,224.027605,0.0
92225,225.029391,0.0
92226,226.029339,0.0
92227,227.031157,0.0
92228,228.031371,0.0
92229,229.0335063,0.0
92230,230.0339401,0.0
92231,231.0362939,0.0
92232,232.0371563,0.0
92233,233.0396355,0.0
92234,234.0409523,5.4e-05
92235,235.0439301,0.007204
92236,236.0455682,0.0
92237,237.0487304,0.0
92238,238.0507884,0.992742
92239,239.0542935,0.0
92240,240.0565934,0.0
92241,241.06033,0.0
92242,242.06293,0.0
92243,243.06699,0.0
93219,219.03143,0.0
93220,220.03254,0.0
93221,221.03204,0.0
93222,222.0333,0.0
93223,223.03285,0.0
93224,224.03422,0.0
93225,225.033911,0.0
93226,226.035188,0.0
93227,227.034957,0.0
93228,228.036067,0.0
93229,229.036264,0.0
93230,230.037828,0.0
93231,231.038245,0.0
93232,232.04011,0.0
93233,233.040741,0.0
93234,234.0428953,0.0
93235,235.0440635,0.0
93236,236.04657,0.0
93237,237.0481736,0.0
93238,238.0509466,0.0
93239,239.0529392,0.0
93240,240.056165,0.0
93241,241.058253,0.0
93242,242.06164,0.0
93243,243.06428,0.0
93244,244.06785,0.0
93245,245.0708,0.0
94228,228.038732,0.0
94229,229.040144,0.0
94230,230.03965,0.0
94231,231.041102,0.0
94232,232.041185,0.0
94233,233.042998,0.0
94234,234.0433174,0.0
94235,235.045286,0.0
94236,236.0460581,0.0
94237,237.0484098,0.0
94238,238.0495601,0.0
94239,239.0521636,0.0
94240,240.0538138,0.0
94241,241.0568517,0.0
94242,242.0587428,0.0
94243,243.0620036,0.0
94244,244.0642053,0.0
94245,245.067826,0.0
94246,246.070205,0.0
94247,247.07419,0.0
95230,230.04609,0.0
95231,231.04556,0.0
95232,232.04645,0.0
95233,233.04644,0.0
95234,234.04773,0.0
95235,235.047908,0.0
95236,236.04943,0.0
95237,237.049996,0.0
95238,238.051985,0.0
95239,239.0530247,0.0
95240,240.0553,0.0
95241,241.0568293,0.0
95242,242.0595494,0.0
95243,243.0613813,0.0
95244,244.0642851,0.0
95245,245.0664548,0.0
95246,246.069775,0.0
95247,247.07209,0.0
95248,248.07575,0.0
95249,249.07848,0.0
96232,232.04982,0.0
96233,233.05077,0.0
96234,234.05016,0.0
96235,235.05154,0.0
96236,236.051374,0.0
96237,237.052869,0.0
96238,238.053081,0.0
96239,239.05491,0.0
96240,240.0555297,0.0
96241,241.0576532,0.0
96242,242.058836,0.0
96243,243.0613893,0.0
96244,244.0627528,0.0
96245,245.0654915,0.0
96246,246.0672238,0.0
96247,247.0703541,0.0
96248,248.0723499,0.0
96249,249.0759548,0.0
96250,250.078358,0.0
96251,251.082286,0.0
96252,252.08487,0.0
97234,234.05727,0.0
97235,235.05658,0.0
97236,236.05748,0.0
97237,237.0571,0.0
97238,238.0582,0.0
97239,239.05824,0.0
97240,240.05976,0.0
97241,241.06016,0.0
97242,242.06198,0.0
97243,243.0630078,0.0
97244,244.065181,0.0
97245,245.0663618,0.0
97246,246.068673,0.0
97247,247.0703073,0.0
97248,248.073088,0.0
97249,249.0749877,0.0
97250,250.0783167,0.0
97251,251.080762,0.0
97252,252.08431,0.0
97253,253.08688,0.0
97254,254.0906,0.0
98237,237.062198,0.0
98238,238.06149,0.0
98239,239.06253,0.0
98240,240.062256,0.0
98241,241.06369,0.0
98242,242.063754,0.0
98243,243.06548,0.0
98244,244.0660008,0.0
98245,245.0680487,0.0
98246,246.0688055,0.0
98247,247.070965,0.0
98248,248.0721851,0.0
98249,249.0748539,0.0
98250,250.0764062,0.0
98251,251.0795886,0.0
98252,252.0816272,0.0
98253,253.0851345,0.0
98254,254.087324,0.0
98255,255.09105,0.0
98256,256.09344,0.0
99239,239.06823,0.0
99240,240.06892,0.0
99241,241.06856,0.0
99242,242.06957,0.0
99243,243.06951,0.0
99244,244.07088,0.0
99245,245.07125,0.0
99246,246.0729,0.0
99247,247.073622,0.0
99248,248.075471,0.0
99249,249.076411,0.0
99250,250.07861,0.0
99251,251.0799936,0.0
99252,252.08298,0.0
99253,253.0848257,0.0
99254,254.0880222,0.0
99255,255.090275,0.0
99256,256.0936,0.0
99257,257.09598,0.0
99258,258.09952,0.0
100241,241.07421,0.0
100242,242.07343,0.0
100243,243.07446,0.0
100244,244.07404,0.0
100245,245.07535,0.0
100246,246.07535,0.0
100247,247.07694,0.0
100248,248.0771865,0.0
100249,249.0789275,0.0
100250,250.079521,0.0
100251,251.08154,0.0
100252,252.0824671,0.0
100253,253.0851846,0.0
100254,254.0868544,0.0
100255,255.089964,0.0
100256,256.0917745,0.0
100257,257.0951061,0.0
100258,258.09708,0.0
100259,259.1006,0.0
100260,260.10281,0.0
101245,245.08081,0.0
101246,246.08171,0.0
101247,247.08152,0.0
101248,248.08282,0.0
101249,249.08291,0.0
101250,250.08441,0.0
101251,251.084774,0.0
101252,252.08643,0.0
101253,253.087144,0.0
101254,254.08959,0.0
101255,255.0910841,0.0
101256,256.09389,0.0
101257,257.0955424,0.0
101258,258.0984315,0.0
101259,259.10051,0.0
101260,260.10365,0.0
101261,261.10583,0.0
101262,262.1091,0.0
102248,248.08655,0.0
102249,249.0878,0.0
102250,250.08756,0.0
102251,251.08894,0.0
102252,252.088967,0.0
102253,253.0905641,0.0
102254,254.090956,0.0
102255,255.093191,0.0
102256,256.0942829,0.0
102257,257.0968878,0.0
102258,258.09821,0.0
102259,259.10103,0.0
102260,260.10264,0.0
102261,261.1057,0.0
102262,262.10746,0.0
102263,263.11071,0.0
102264,264.11273,0.0
103251,251.09418,0.0
103252,252.09526,0.0
103253,253.09509,0.0
103254,254.09648,0.0
103255,255.096562,0.0
103256,256.098494,0.0
103257,257.099418,0.0
103258,258.10176,0.0
103259,259.102902,0.0
103260,260.1055,0.0
103261,261.10688,0.0
103262,262.10961,0.0
103263,263.11136,0.0
103264,264.1142,0.0
103265,265.11619,0.0
103266,266.11983,0.0
104253,253.10044,0.0
104254,254.10005,0.0
104255,255.10127,0.0
104256,256.101152,0.0
104257,257.102918,0.0
104258,258.103428,0.0
104259,259.105596,0.0
104260,260.10644,0.0
104261,261.108773,0.0
104262,262.10992,0.0
104263,263.11249,0.0
104264,264.11388,0.0
104265,265.11668,0.0
104266,266.11817,0.0
104267,267.12179,0.0
104268,268.12397,0.0
105255,255.10707,0.0
105256,256.10789,0.0
105257,257.10758,0.0
105258,258.10928,0.0
105259,259.109492,0.0
105260,260.1113,0.0
105261,261.11192,0.0
105262,262.11407,0.0
105263,263.11499,0.0
105264,264.11741,0.0
105265,265.11861,0.0
105266,266.12103,0.0
105267,267.12247,0.0
105268,268.12567,0.0
105269,269.12791,0.0
105270,270.13136,0.0
106258,258.11298,0.0
106259,259.1144,0.0
106260,260.114384,0.0
106261,261.115949,0.0
106262,262.116337,0.0
106263,263.11829,0.0
106264,264.11893,0.0
106265,265.12109,0.0
106266,266.12198,0.0
106267,267.12436,0.0
106268,268.12539,0.0
106269,269.12863,0.0
106270,270.13043,0.0
106271,271.13393,0.0
106272,272.13589,0.0
106273,273.13958,0.0
107260,260.12166,0.0
107261,261.12145,0.0
107262,262.12297,0.0
107263,263.12292,0.0
107264,264.12459,0.0
107265,265.12491,0.0
107266,266.12679,0.0
107267,267.1275,0.0
107268,268.12969,0.0
107269,269.13042,0.0
107270,270.13336,0.0
107271,271.13526,0.0
107272,272.13826,0.0
107273,273.14024,0.0
107274,274.14355,0.0
107275,275.14567,0.0
108263,263.12852,0.0
108264,264.128357,0.0
108265,265.129793,0.0
108266,266.130046,0.0
108267,267.13167,0.0
108268,268.13186,0.0
108269,269.13375,0.0
108270,270.13429,0.0
108271,271.13717,0.0
108272,272.1385,0.0
108273,273.14168,0.0
108274,274.1433,0.0
108275,275.14667,0.0
108276,276.14846,0.0
108277,277.1519,0.0
109265,265.136,0.0
109266,266.13737,0.0
109267,267.13719,0.0
109268,268.13865,0.0
109269,269.13882,0.0
109270,270.14033,0.0
109271,271.14074,0.0
109272,272.14341,0.0
109273,273.1444,0.0
109274,274.14724,0.0
109275,275.14882,0.0
109276,276.15159,0.0
109277,277.15327,0.0
109278,278.15631,0.0
109279,279.15808,0.0
110267,267.14377,0.0
110268,268.14348,0.0
110269,269.144752,0.0
110270,270.144584,0.0
110271,271.14595,0.0
110272,272.14602,0.0
110273,273.14856,0.0
110274,274.14941,0.0
110275,275.15203,0.0
110276,276.15303,0.0
110277,277.15591,0.0
110278,278.15704,0.0
110279,279.1601,0.0
110280,280.16131,0.0
110281,281.16451,0.0
111272,272.15327,0.0
111273,273.15313,0.0
111274,274.15525,0.0
111275,275.15594,0.0
111276,276.15833,0.0
111277,277.15907,0.0
111278,278.16149,0.0
111279,279.16272,0.0
111280,280.16514,0.0
111281,281.16636,0.0
111282,282.16912,0.0
111283,283.17054,0.0
112276,276.16141,0.0
112277,277.16364,0.0
112278,278.16416,0.0
112279,279.16654,0.0
112280,280.16715,0.0
112281,281.16975,0.0
112282,282.1705,0.0
112283,283.17327,0.0
112284,284.17416,0.0
112285,285.17712,0.0
113278,278.17058,0.0
113279,279.17095,0.0
113280,280.17293,0.0
113281,281.17348,0.0
113282,282.17567,0.0
113283,283.17657,0.0
113284,284.17873,0.0
113285,285.17973,0.0
113286,286.18221,0.0
113287,287.18339,0.0
114285,285.18364,0.0
114286,286.18423,0.0
114287,287.18678,0.0
114288,288.18757,0.0
114289,289.19042,0.0
115287,287.1907,0.0
115288,288.19274,0.0
115289,289.19363,0.0
115290,290.19598,0.0
115291,291.19707,0.0
116289,289.19816,0.0
116290,290.19864,0.0
116291,291.20108,0.0
116292,292.20174,0.0
116293,293.20449,0.0
117291,291.20553,0.0
117292,292.20746,0.0
117293,293.20824,0.0
117294,294.21046,0.0
118293,293.21356,0.0
118294,294.21392,0.0
118295,295.21624,0.0
